09:31:28.866 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:37:34.932 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
10:37:35.607 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Started DataReaderManagerServiceTest in 5.408 seconds (JVM running for 6.747)
10:37:35.699 [main] INFO  c.h.h.s.DataReaderManagerService - get data. jobName=JobName_4 searchKey=N_3
10:37:35.850 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA,CB,CC,CD,CE,CF,CG FROM data_1 WHERE Name = 'N_3'
10:37:47.594 [main] ERROR c.h.h.e.s.JDBCDataSourceReader - read data more than 1, return first. data=[{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"},{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"}]
10:37:51.846 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA2,CB2,CC2,CD2,CE2,CF2,CG2,CH2 FROM data_2 WHERE Name = 'N_3'
10:38:32.427 [Thread-2] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
10:38:32.429 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:38:32.431 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:38:32.433 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:38:48.026 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:38:48.034 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:38:48.035 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: DataReaderManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:38:48.219 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.DataReaderApplication for test class com.huishuo.hdata.service.DataReaderManagerServiceTest
10:38:48.357 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:38:48.376 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@495fac5f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@76012793, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@635572a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@79d94571, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4dd02341, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3212a8d7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7a1a3478, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@495b0487, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@55dfcc6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@222eb8aa, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@93cf163, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1852a3ff]
10:38:48.751 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Starting DataReaderManagerServiceTest on lixiaobai with PID 22300 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\datareader)
10:38:48.752 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - No active profile set, falling back to default profiles: default
10:38:49.678 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:38:49.720 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26ms. Found 0 repository interfaces.
10:38:50.191 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$86edbb8d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:38:50.514 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:38:50.709 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:38:50.820 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:38:50.946 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:38:50.949 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:38:51.144 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:38:51.514 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:38:51.883 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:38:53.039 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
10:38:53.145 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
10:38:53.786 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Started DataReaderManagerServiceTest in 5.363 seconds (JVM running for 6.654)
10:38:53.879 [main] INFO  c.h.h.s.DataReaderManagerService - get data. jobName=JobName_4 searchKey=N_3
10:38:54.013 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA,CB,CC,CD,CE,CF,CG FROM data_1 WHERE Name = 'N_3'
10:38:57.637 [main] ERROR c.h.h.e.s.JDBCDataSourceReader - read data more than 1, return first. data=[{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"},{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"}]
10:38:57.639 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA2,CB2,CC2,CD2,CE2,CF2,CG2,CH2 FROM data_2 WHERE Name = 'N_3'
10:39:06.912 [Thread-2] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
10:39:06.913 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:39:06.916 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:39:06.918 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:39:09.412 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:39:09.420 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:39:09.421 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: DataReaderManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:39:09.610 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.DataReaderApplication for test class com.huishuo.hdata.service.DataReaderManagerServiceTest
10:39:09.731 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:39:09.749 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@495fac5f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@76012793, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@635572a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@79d94571, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4dd02341, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3212a8d7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7a1a3478, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@495b0487, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@55dfcc6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@222eb8aa, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@93cf163, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1852a3ff]
10:39:10.130 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Starting DataReaderManagerServiceTest on lixiaobai with PID 13772 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\datareader)
10:39:10.131 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - No active profile set, falling back to default profiles: default
10:39:11.020 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:39:11.077 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 39ms. Found 0 repository interfaces.
10:39:11.795 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$5724b9be] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:39:12.235 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:39:12.495 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:39:12.633 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:39:12.789 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:39:12.795 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:39:13.057 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:39:13.499 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:39:13.914 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:39:15.477 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
10:39:15.617 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
10:39:16.620 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Started DataReaderManagerServiceTest in 6.823 seconds (JVM running for 8.106)
10:39:16.740 [main] INFO  c.h.h.s.DataReaderManagerService - get data. jobName=JobName_4 searchKey=N_3
10:39:16.924 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA,CB,CC,CD,CE,CF,CG FROM data_1 WHERE Name = 'N_3'
10:39:17.045 [main] ERROR c.h.h.e.s.JDBCDataSourceReader - read data more than 1, return first. data=[{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"},{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"}]
10:39:17.047 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA2,CB2,CC2,CD2,CE2,CF2,CG2,CH2 FROM data_2 WHERE Name = 'N_3'
10:39:34.459 [Thread-2] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
10:39:34.460 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:39:34.463 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:39:34.465 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:46:42.987 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:46:42.997 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:46:42.998 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: DataReaderManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
